id_order_header,ppkb_code,company_name,location_from_name,location_to_name
2021694,255701021384,PT. AZAZ SHIPS SERVICES,TUKS PT. JHONLIN GROUP,STS BUNATI
2021689,251901042099,"LINTAS MAHAKAM ABADI, PT",AREA LABUH ZONA 2,Area Labuh Zona 3C
2021692,251901042099,"LINTAS MAHAKAM ABADI, PT",AREA LABUH ZONA 2,Area Labuh Zona 3C
2021691,251901042099,"LINTAS MAHAKAM ABADI, PT",AREA LABUH ZONA 2,Area Labuh Zona 3C
2021690,251901042099,"LINTAS MAHAKAM ABADI, PT",AREA LABUH ZONA 2,Area Labuh Zona 3C
2021686,252501029882,"MASADA JAYA LINES, PT",TUKS PT. SINAR ALAM DUTA PERDANA II /FLOATING STORAGE,REDE TRISAKTI
2021681,251901041925,"LINTAS MAHAKAM ABADI, PT",AREA LABUH ZONA 2,Area Labuh Zona 3C
2021684,251901041925,"LINTAS MAHAKAM ABADI, PT",AREA LABUH ZONA 2,Area Labuh Zona 3C
2021683,251901041925,"LINTAS MAHAKAM ABADI, PT",AREA LABUH ZONA 2,Area Labuh Zona 3C
2021682,251901041925,"LINTAS MAHAKAM ABADI, PT",AREA LABUH ZONA 2,Area Labuh Zona 3C
2021680,256701002530,PT SEROJA JAYA AGENSI,AREA LABUH KAPAL TANGKER,"DERMAGA PT. AKR CORPORINDO, TBK"
2021665,256001000541,PT. TRANS CAKRAWALA PERKASA,TERSUS PT. General Energy Bali,LAUT
2021662,255701021465,PT. AZAZ SHIPS SERVICES,TUKS PT. JHONLIN GROUP,STS BUNATI
2021655,250501006121,PT. PERTAMINA TRANS KONTINENTAL,PT. PERTAMINA PATRA NIAGA,Area labuh (Zona C) Untuk Kapal Tanker BBM
2021651,251901042110,"LINTAS MAHAKAM ABADI, PT",AREA LABUH ZONA 2,Area Labuh Zona 3C
2021654,251901042110,"LINTAS MAHAKAM ABADI, PT",AREA LABUH ZONA 2,Area Labuh Zona 3C
2021653,251901042110,"LINTAS MAHAKAM ABADI, PT",AREA LABUH ZONA 2,Area Labuh Zona 3C
2021652,251901042110,"LINTAS MAHAKAM ABADI, PT",AREA LABUH ZONA 2,Area Labuh Zona 3C
2021650,250101012295,PT. PERTAMINA TRANS KONTINENTAL,Area Labuh ZONA A KAPAL-KAPAL TANKER KECIL,PT. PERTAMINA MARINE REGION III JAKARTA - KADE PMB II
2021648,252501032128,"BARITO SAMUDRA SEJAHTERA, PT",AMBANG LUAR,LAUT
2021646,251001004936,PT. PELAYARAN NASIONAL MITRATIRTA LOKALESTARI,REDE UMUM WIL JAMBI,PERINTIS LINTAS T DUKU
2021635,252501032360,"BARITO SAMUDRA SEJAHTERA, PT",REDE TRISAKTI,REDE TRISAKTI
2021631,251901041913,"LINTAS MAHAKAM ABADI, PT",AREA LABUH ZONA 2,Area Labuh Zona 3C
2021634,251901041913,"LINTAS MAHAKAM ABADI, PT",AREA LABUH ZONA 2,Area Labuh Zona 3C
2021633,251901041913,"LINTAS MAHAKAM ABADI, PT",AREA LABUH ZONA 2,Area Labuh Zona 3C
2021632,251901041913,"LINTAS MAHAKAM ABADI, PT",AREA LABUH ZONA 2,Area Labuh Zona 3C
2021623,255801018244,PT. ITL SHIPPING AGENCY,LABUH STS (S),LABUH OUTER BOOY
2021621,251301017271,PT SEROJA JAYA AGENSI,AREA REDE DALAM,LAUT (GRESIK)
2021618,251301017473,PT SEROJA JAYA AGENSI,DERMAGA PT. WILMAR NABATI,LAUT (GRESIK)
2021616,252501032011,SARANA MARITIM SEJAHTERA PT,AMBANG LUAR,LAUT
2021642,255701021457,PT. BATULICIN NUSANTARA MARITIM Tbk,TUKS PT. JHONLIN GROUP,STS BUNATI
2021641,251301017542,PT SEROJA JAYA AGENSI,DERMAGA PT. WILMAR NABATI,AREA REDE DALAM
2021638,251301016718,TANTA BAHARI PERKASA,AREA REDE DALAM,DERMAGA PT. SEMEN INDONESIA
2021577,252501031894,SARANA MARITIM SEJAHTERA PT,AMBANG LUAR,LAUT
2021573,250501006194,PT. TEMAS SHIPPING,LAUT,Area labuh (Zona D) Untuk Kapal Container dan General Cargo LOA ≤ 100 Meter
2021571,258401003037,PT. GANDA PERKASA SAMUDERA,LAUT TEMBILAHAN,TUKS - PT. SUMATERA RIANG LESTARI MARGINAL
2021568,255701021416,"PELAYARAN LAKSITA ADITYA PARAMA, PT",DERMAGA BORNEO INDOBARA,STS BUNATI
2021565,251301017416,"MERATUS LINE, PT",NILAM TIMUR,LAUT
2021564,255801018367,"PERTAMINA TRANS KONTINENTAL, PT JAKARTA",LAUT,LABUH STS (K)
2021613,255801018383,"SINAR PASIFIC, PT",LAUT,LABUH STS (S)
2021610,255801018389,"SINAR PASIFIC, PT",LAUT,LABUH STS (S)
2021604,251901041425,"BAHTERA SAMUDERA BERSAUDARA, PT",LAUT,AREA LABUH ZONA 7
2021608,251901041425,"BAHTERA SAMUDERA BERSAUDARA, PT",LAUT,AREA LABUH ZONA 7
2021607,251901041425,"BAHTERA SAMUDERA BERSAUDARA, PT",LAUT,AREA LABUH ZONA 7
2021606,251901041425,"BAHTERA SAMUDERA BERSAUDARA, PT",LAUT,AREA LABUH ZONA 7
2021605,251901041425,"BAHTERA SAMUDERA BERSAUDARA, PT",LAUT,AREA LABUH ZONA 7
2021602,251501009798,PT. KARYA PACIFIC SHIPPING,LABUH GANDUS,AREA LABUH ZONA - F
2021601,250101012066,PT. PERUSAHAAN PEL NUSANTARA TANTO INTIM LINE,OPERASI TERMINAL II - KADE 113,LAUT
2021599,257601017486,"TARUNACIPTA KENCANA, PT",LAUT,AREA LABUH PERAIRAN PASIR MAYANG
2021597,250501005744,PT. PELAYARAN SAPTA SANDIKAKRIDA,TUKS PT.RODA MAS,Area labuh (Zona D) Untuk Kapal Container dan General Cargo LOA ≤ 100 Meter
2021596,251901040932,"MARITEL BAHTERA ABADI, PT",LAUT,AREA LABUH ZONA 3A
2021594,250101012097,PT. BAHARI EKA NUSANTARA,Area Labuh ZONA C AREA LABUH KAPAL GENERAL CARGO LOA > 140 M,OPERASI TERMINAL II - KADE 106/107
2021589,251501009856,MENARA SHIPPING AGENCY,LABUH GANDUS,PT. DIZAMATRA POWERINDO
2021588,251901042367,"PELAYARAN LESTARI PAPUA BAHARI, PT",LAUT,AREA LABUH ZONA 3A
2021586,257001003576,PELAYARAN SUMBER REJEKI BAHARI PERM,Area Labuh TANKER,TUKS PERTAMINA
2021583,258701003386,"PELAYARAN PANDUPASIFIK KARISMARAYA, PT",LAUT,UJUNG BARU – KADE 105 (TERMINAL CURAH CAIR ANTAR PULAU)
2021579,251901042407,"DANNY SAMUDERA RAYA LINE, PT",LAUT,AREA LABUH ZONA 5
2021582,251901042407,"DANNY SAMUDERA RAYA LINE, PT",LAUT,AREA LABUH ZONA 5
2021581,251901042407,"DANNY SAMUDERA RAYA LINE, PT",LAUT,AREA LABUH ZONA 5
2021580,251901042407,"DANNY SAMUDERA RAYA LINE, PT",LAUT,AREA LABUH ZONA 5
2021557,253901000473,"SEROJA JAYA AGENSI, PT",LAUT,DERMAGA KONTAINER
2021556,259201001003,JANGKAR EMAS SAMUDERA,LAUT,STS Area B Sangkulirang
2021554,250101012327,PT.SAMUDERA SUKSES MAKMUR,Area Labuh ZONA C AREA LABUH KAPAL GENERAL CARGO LOA > 140 M,PT. INDOFOOD SUKSES MAKMUR - KADE BOGASARI PMB I
2021552,252501032365,"MULTI LINE BORNEO, PT",LAUT,REDE TRISAKTI
2021550,252501030968,"RIMAU BAHTERA SHIPPING, PT",AMBANG LUAR,LAUT
2021549,252501032356,"MULTI LINE BORNEO, PT",LAUT,REDE TRISAKTI
2021563,250401002522,PT. SAMUDERA ANUGRAH AGUNG,TERMINAL NONPETIKEMAS 07,LAUT
2021558,259201001006,JANGKAR EMAS SAMUDERA,LAUT,STS Area B Sangkulirang
2021535,252501032366,"KARTIKA SAMUDRA ADIJAYA, PT",LAUT,REDE TRISAKTI
2021534,253401000516,"BELIBIS PAPUA MANDIRI, PT",DERMAGA PENUMPANG,REDE
2021533,255701021418,"PELAYARAN LAKSITA ADITYA PARAMA, PT",DERMAGA BORNEO INDOBARA,STS BUNATI
2021531,255701021509,"PELAYARAN LAKSITA ADITYA PARAMA, PT",DERMAGA BORNEO INDOBARA,STS BUNATI
2021530,255801018387,"FAJAR SAMUDERA UTAMA, PT",LAUT,LABUH STS (S)
2021526,255801018341,"FAJAR SAMUDERA UTAMA, PT",LAUT,LABUH STS (S)
2021543,255701021392,"PELAYARAN LAKSITA ADITYA PARAMA, PT",DERMAGA BORNEO INDOBARA,STS BUNATI
2021541,258701003371,"PELAYARAN PANDUPASIFIK KARISMARAYA, PT",LAUT,Citra - KADE 202
2021517,253101001506,"DHARMA LAUTAN UTAMA, PT",LOKAL I,LAUT
2021515,255801018335,"FAJAR SAMUDERA UTAMA, PT",LAUT,LABUH STS (S)
2021513,255801018330,"FAJAR SAMUDERA UTAMA, PT",LAUT,LABUH STS (S)
2021523,258501002438,PT. PELAYARAN DALAM NEGERI BUNGANUSA MAHAKAM,AREA LABUH ZONA 2 TANJUNG LAUT,TERSUS PT. INDOMINCO MANDIRI DERMAGA IV
2021522,255801018340,"FAJAR SAMUDERA UTAMA, PT",LAUT,LABUH STS (S)
2021520,252601000640,"SOLUSI BANGUN INDONESIA TBK, PT",PT. SBI - DERMAGA I TG.SODONG,PT. SBI - DERMAGA II KARANGTALUN
2021494,251301017548,"SAHA MITRA SAMUDERA, PT",LAUT (GRESIK),DERMAGA UMUM IBL SISI LUAR
2021495,251901041728,"LINTAS MAHAKAM ABADI, PT",TUKS BORNEO PRIMA MATERIAL,LAUT
2021497,251901041728,"LINTAS MAHAKAM ABADI, PT",TUKS BORNEO PRIMA MATERIAL,LAUT
2021496,251901041728,"LINTAS MAHAKAM ABADI, PT",TUKS BORNEO PRIMA MATERIAL,LAUT
2021492,258301003018,MEGA BAHTERA KENCANA,REDE UMUM,AREA LABUH MUARA TELUK SAMPIT
2021491,253301000778,"BAHARI KURNIA AGENCY, PT",DERMAGA UMUM ANGGREK,LAUT
2021487,251901040918,"MARITEL BAHTERA ABADI, PT",TERSUS PT GRAHA PANCA KARSA,AREA LABUH ZONA 3B
2021486,251901040918,"MARITEL BAHTERA ABADI, PT",TERSUS PT GRAHA PANCA KARSA,AREA LABUH ZONA 3B
2021484,252501032236,MEGA BAHTERA KENCANA PT,,
2021506,250501006186,PT. PELAYARAN SAPTA SANDIKAKRIDA,"Area labuh (Zona E) Untuk Kapal Tunda/Tongkang, General Cargo LOA ≤ 70 Meter",TUKS PT. GEMILANG ASIA SEJAHTERA
2021505,250101012315,PT. SALAM PACIFIC INDONESIA LINES,Area Labuh ZONA D AREA LABUH KAPAL CONTAINER LOA S/D 140 M,OPERASI TERMINAL II - KADE 104
2021503,251901041529,SAMUDRA KARUNIA ABADI AGENCY PT.,TUKS INDONESIA ENERGY DINAMIKA,AREA LABUH ZONA 4
2021501,255101003646,"RIAUANDALAS JASADERMAGA, PT",RAPP Penyengat Futong Dermaga II,TUKS PT. RAPP TANJUNG GAMBAR DERMAGA TANJUNG GAMBAR
2021499,251901039458,"PELAYARAN MARINDO PACIFIC, PT",TERSUS LANNA HARITA INDONESIA,AREA LABUH ZONA 2
2021471,251901042066,"GEMA SOERYA SAMODRA, PT",AREA LABUH ZONA 3A,AREA LABUH ZONA 5
2021474,251901042066,"GEMA SOERYA SAMODRA, PT",AREA LABUH ZONA 3A,AREA LABUH ZONA 5
2021473,251901042066,"GEMA SOERYA SAMODRA, PT",AREA LABUH ZONA 3A,AREA LABUH ZONA 5
2021472,251901042066,"GEMA SOERYA SAMODRA, PT",AREA LABUH ZONA 3A,AREA LABUH ZONA 5
2021468,252501032323,"GLOBAL TRANS ENERGY INTERNASIONAL, PT",REDE TRISAKTI,AMBANG LUAR
2021466,252501032358,MEGA BAHTERA KENCANA PT,,
2021463,252501032327,"GLOBAL TRANS ENERGY INTERNASIONAL, PT",REDE TRISAKTI,AMBANG LUAR
2021437,251901041467,PT. PELAYARAN DUTA LINTAS SAMUDERA,TERSUS GUNUNG BARA UTAMA,AREA LABUH ZONA 2
2021461,251901041467,PT. PELAYARAN DUTA LINTAS SAMUDERA,TERSUS GUNUNG BARA UTAMA,AREA LABUH ZONA 2
2021460,251901041467,PT. PELAYARAN DUTA LINTAS SAMUDERA,TERSUS GUNUNG BARA UTAMA,AREA LABUH ZONA 2
2021459,251901041467,PT. PELAYARAN DUTA LINTAS SAMUDERA,TERSUS GUNUNG BARA UTAMA,AREA LABUH ZONA 2
2021458,251901041467,PT. PELAYARAN DUTA LINTAS SAMUDERA,TERSUS GUNUNG BARA UTAMA,AREA LABUH ZONA 2
2021434,254001006338,"NASIONAL GLOBAL KARIMUN, PT",LAUT,PT. KARIMUN MARINE SHIPYARD DERMAGA 2
2021433,253701006614,"SOLID PELAYARAN INDONESIA, PT",LAUT KIJANG,TUKS PT. BINTAN ALUMINA INDONESIA
2021432,251901027198,"PELAYARAN MARINDO PACIFIC, PT",TERSUS LANNA HARITA INDONESIA,AREA LABUH ZONA 2
2021425,253701006359,"SOLID PELAYARAN INDONESIA, PT",TUKS PT. BINTAN ALUMINA INDONESIA,TUKS PT. BINTAN NUSAMULTI
2021424,252501032328,"GLOBAL TRANS ENERGY INTERNASIONAL, PT",REDE TRISAKTI,AMBANG LUAR
2021421,251301017583,"PILAR LIMA SAMUDERA, PT",LAUT (GRESIK),AREA REDE DALAM
2021479,253701006452,"SOLID PELAYARAN INDONESIA, PT",LAUT KIJANG,TUKS PT. BINTAN ALUMINA INDONESIA
2021478,253701006506,"SOLID PELAYARAN INDONESIA, PT",LAUT KIJANG,TUKS PT. BINTAN ALUMINA INDONESIA
2021454,251901042326,BRAWIJAYA BERSINAR LINES PT,LAUT,AREA LABUH ZONA 3B
2021456,251901042326,BRAWIJAYA BERSINAR LINES PT,LAUT,AREA LABUH ZONA 3B
2021455,251901042326,BRAWIJAYA BERSINAR LINES PT,LAUT,AREA LABUH ZONA 3B
2021452,254001006326,"NASIONAL GLOBAL KARIMUN, PT",LAUT,PT. WIRA PENTA KENCANA DERMAGA 1
2021451,253701006473,"SOLID PELAYARAN INDONESIA, PT",LAUT KIJANG,TUKS PT. BINTAN ALUMINA INDONESIA
2021448,251901041560,"MASADA JAYA LINES, PT",TERSUS PT. MANOOR BULATN LESTARI,AREA LABUH ZONA 3B
2021450,251901041560,"MASADA JAYA LINES, PT",TERSUS PT. MANOOR BULATN LESTARI,AREA LABUH ZONA 3B
2021449,251901041560,"MASADA JAYA LINES, PT",TERSUS PT. MANOOR BULATN LESTARI,AREA LABUH ZONA 3B
2021446,250101011764,HELLADIUS SAK BERJAYA,OPERASI TERMINAL I - CURAH CAIR KALI JAPAT (CCKJ),Area Labuh ZONA B AREA LABUH KAPAL TB DAN TONGKANG
2021445,251901040730,"ALIM SHIPPING, PT",PT ANGGANA BINTANG CAHAYA,AREA LABUH ZONA 2
